activity_id,assay_id,molregno,smiles,standard_type,mdck_value,units,assay_description,canonical_smiles,papp_cms_mdck,log10_mdck
13330783,962502,1563401,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)C1,Papp,10.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)C1,9.999999999999999e-06,-5.0
13330784,962502,1563400,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)C1,Papp,10.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)C1,9.999999999999999e-06,-5.0
13330785,962502,1563398,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)F)CC1,Papp,2.8,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)F)CC1,2.8e-06,-5.552841968657781
13330786,962502,1563397,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)CC1,Papp,6.7,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)CC1,6.7e-06,-5.173925197299174
13330787,962502,1563396,CO[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4[nH]ccc4c32)CC1,Papp,6.7,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,CO[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4[nH]ccc4c32)CC1,6.7e-06,-5.173925197299174
13330788,962502,1563395,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1,Papp,1.1,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1,1.1e-06,-5.958607314841775
13330789,962502,1563422,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,Papp,7.6,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,7.599999999999999e-06,-5.119186407719209
13330790,962502,1563418,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCCN(C(=O)CC#N)C1,Papp,0.2,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCCN(C(=O)CC#N)C1,2e-07,-6.698970004336019
13330791,962502,1563417,CCN1CCC(n2c([C@@H](C)O)nc3cnc4[nH]ccc4c32)C(F)(F)C1,Papp,15.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,CCN1CCC(n2c([C@@H](C)O)nc3cnc4[nH]ccc4c32)C(F)(F)C1,1.4999999999999999e-05,-4.823908740944319
13330792,962502,1563416,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CCC#N)CC1,Papp,1.9,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CCC#N)CC1,1.8999999999999998e-06,-5.721246399047171
13330793,962502,1563415,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CC(F)(F)F)CC1,Papp,25.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CC(F)(F)F)CC1,2.4999999999999998e-05,-4.6020599913279625
13330794,962502,1563414,OC[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,Papp,16.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,OC[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,1.6e-05,-4.795880017344075
13330795,962502,1563412,CC[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,Papp,22.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,CC[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,2.2e-05,-4.657577319177793
13330796,962502,1563410,CC(C)(O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,Papp,19.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,CC(C)(O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,1.8999999999999998e-05,-4.721246399047171
13330797,962502,1563409,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,Papp,23.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,2.3e-05,-4.638272163982407
13330798,962502,1563407,OCCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,Papp,23.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,OCCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,2.3e-05,-4.638272163982407
13330799,962502,1563406,OCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,Papp,24.0,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,OCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,2.4e-05,-4.619788758288394
13330800,962502,1425684,Cc1nc2cnc3[nH]ccc3c2n1C1CCNCC1,Papp,0.4,ucm/s,Apparent permeability across apical to basolateral side in dog MDCK cells,Cc1nc2cnc3[nH]ccc3c2n1C1CCNCC1,4e-07,-6.3979400086720375
13315766,962858,1563997,N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,Papp,11.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells by Transwell assay,N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.1e-05,-4.958607314841775
13315767,962858,1563996,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(F)cccc1Cl,Papp,30.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells by Transwell assay,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(F)cccc1Cl,2.9999999999999997e-05,-4.522878745280337
13315768,962858,1563995,N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,Papp,12.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells by Transwell assay,N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.2e-05,-4.920818753952375
13315769,962858,1563901,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,Papp,20.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells by Transwell assay,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,1.9999999999999998e-05,-4.698970004336019
13315770,962858,1563897,N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,Papp,15.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells by Transwell assay,N#Cc1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1,1.4999999999999999e-05,-4.823908740944319
13315771,962858,1563998,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,Papp,30.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells by Transwell assay,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,2.9999999999999997e-05,-4.522878745280337
13343254,966068,1566070,N#CCCN1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,Papp,17.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells,N#CCCN1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,1.7e-05,-4.769551078621726
13343261,966068,1566075,CC1(n2nnc3cnc4[nH]ccc4c32)CCN(S(C)(=O)=O)CC1,Papp,14.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells,CC1(n2nnc3cnc4[nH]ccc4c32)CCN(S(C)(=O)=O)CC1,1.4e-05,-4.853871964321762
13343262,966068,1566071,CS(=O)(=O)N1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,Papp,13.0,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells,CS(=O)(=O)N1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,1.3e-05,-4.886056647693163
13343277,966068,1566062,N#CCCN[C@H]1CC[C@H](n2nnc3cnc4[nH]ccc4c32)CC1,Papp,7.2,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells,N#CCCN[C@H]1CC[C@H](n2nnc3cnc4[nH]ccc4c32)CC1,7.2e-06,-5.142667503568732
13343304,966068,1566082,N#CCC(=O)N1CCC[C@@H](n2nnc3cnc4[nH]ccc4c32)C1,Papp,3.7,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells,N#CCC(=O)N1CCC[C@@H](n2nnc3cnc4[nH]ccc4c32)C1,3.7e-06,-5.431798275933005
13343364,966068,1422976,N#CCC(=O)N1CCC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,Papp,0.3,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells,N#CCC(=O)N1CCC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,3e-07,-6.522878745280337
13345957,966351,1566762,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N[C@H]2CCC[C@H](O)C2)cc1,Papp,0.1,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N[C@H]2CCC[C@H](O)C2)cc1,1e-07,-7.0
13345958,966351,1566760,N[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)CC1,Papp,0.2,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,N[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)CC1,2e-07,-6.698970004336019
13345959,966351,1566755,CC1CNCCN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C1,Papp,0.1,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,CC1CNCCN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C1,1e-07,-7.0
13345960,966351,1566752,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC3(CCNC3)CC2)cc1,Papp,0.07,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC3(CCNC3)CC2)cc1,7e-08,-7.154901959985743
13345961,966351,1566779,C[C@@H]1CN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C[C@H](C)O1,Papp,3.1,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,C[C@@H]1CN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C[C@H](C)O1,3.1e-06,-5.508638306165728
13345962,966351,1566772,Nc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,Papp,2.9,ucm/s,Apparent permeability from apical to basolateral side in MDCK cells at 10 uM by LC-MS/MS analysis,Nc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,2.8999999999999998e-06,-5.537602002101044
13376009,971425,1569559,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1[C@H]1CCOC1,Papp,234.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1[C@H]1CCOC1,2.34e-07,-6.6307841425898575
13376010,971425,1569667,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cnn(C)c1,Papp,212.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cnn(C)c1,2.1200000000000002e-07,-6.673664139071248
13376011,971425,1569670,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C1CCOCC1,Papp,189.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C1CCOCC1,1.89e-07,-6.723538195826756
13376012,971425,1569668,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,Papp,185.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,1.85e-07,-6.732828271596986
13376013,971425,1569550,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C(C)C,Papp,183.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C(C)C,1.83e-07,-6.73754891026957
13376014,971425,1569671,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1[C@H]1CCOC1,Papp,168.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1[C@H]1CCOC1,1.6800000000000002e-07,-6.774690718274137
13376015,971425,1569553,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1CCC(F)(F)F,Papp,158.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1CCC(F)(F)F,1.58e-07,-6.801342913045578
13376016,971425,1569666,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cc[nH]n1,Papp,132.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cc[nH]n1,1.3200000000000002e-07,-6.87942606879415
13376017,971425,1569548,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1c1cncnc1,Papp,122.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1c1cncnc1,1.22e-07,-6.913640169325252
13376018,971425,1569549,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1C1CCCC1,Papp,114.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1C1CCCC1,1.14e-07,-6.943095148663527
13376019,971425,1569543,CCC1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3ccccn3)nc2N1c1cnn(C)c1,Papp,101.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CCC1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3ccccn3)nc2N1c1cnn(C)c1,1.01e-07,-6.995678626217358
13376020,971425,1569665,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cn[nH]c1,Papp,87.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cn[nH]c1,8.700000000000001e-08,-7.060480747381382
13376021,971425,1569672,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1c1cn[nH]c1,Papp,66.0,nm/s,Apparent permeability across apical to basolateral side in african green monkey MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1c1cn[nH]c1,6.600000000000001e-08,-7.180456064458132
13396603,973543,1573176,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(CC(C)(C)C)cc21,Papp,3.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(CC(C)(C)C)cc21,3.0000000000000004e-09,-8.522878745280337
13396633,973543,1573159,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(F)F)cc21,Papp,146.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(F)F)cc21,1.46e-07,-6.835647144215563
13396639,973543,1573162,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC(C)C)cc21,Papp,112.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC(C)C)cc21,1.1200000000000001e-07,-6.950781977329818
13396640,973543,1573164,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCO3)cc21,Papp,110.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCO3)cc21,1.1e-07,-6.958607314841775
13396643,973543,1573158,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)F)cc21,Papp,83.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)F)cc21,8.3e-08,-7.080921907623926
13396647,973543,1573165,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCOC3)cc21,Papp,71.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCOC3)cc21,7.1e-08,-7.1487416512809245
13396650,973543,1573160,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C#N)cc21,Papp,64.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C#N)cc21,6.4e-08,-7.1938200260161125
13396656,973543,1573153,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C)cc21,Papp,30.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C)cc21,3.0000000000000004e-08,-7.522878745280337
13396657,973543,1573152,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCN(C)c2ccc(CC(C)(C)C)cc21,Papp,30.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCN(C)c2ccc(CC(C)(C)C)cc21,3.0000000000000004e-08,-7.522878745280337
13396658,973543,1573173,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C#N)cc21,Papp,25.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C#N)cc21,2.5000000000000002e-08,-7.6020599913279625
13396662,973543,1573172,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(F)F)cc21,Papp,17.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(F)F)cc21,1.7e-08,-7.769551078621726
13396665,973543,1573174,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(F)(F)F)cc21,Papp,12.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(F)(F)F)cc21,1.2000000000000002e-08,-7.920818753952375
13396667,973543,1573175,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(C)(C)C)cc21,Papp,11.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(C)(C)C)cc21,1.1000000000000001e-08,-7.958607314841775
13396681,973543,1573166,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21,Papp,3.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21,3.0000000000000004e-09,-8.522878745280337
13396682,973543,1573155,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O)CS(=O)(=O)C2,Papp,3.0,nm/s,Apparent permeability of the compound from apical to basolateral side of MDCK2 cells at 5 uM after 120 mins by LC/MS/MS analysis,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O)CS(=O)(=O)C2,3.0000000000000004e-09,-8.522878745280337
13397384,974042,1572545,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cncc(=O)[nH]2)c1,permeability,94.0,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cncc(=O)[nH]2)c1,9.4e-05,-4.026872146400302
13397397,974042,1572519,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2nccc(=O)[nH]2)c1,permeability,24.0,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2nccc(=O)[nH]2)c1,2.4e-05,-4.619788758288394
13397401,974042,1572543,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cccc(=O)[nH]2)c1,permeability,18.0,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cccc(=O)[nH]2)c1,1.8e-05,-4.7447274948966935
13397402,974042,1572531,CCC(CC)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,permeability,17.0,ucm/s,Passive permeability across MDCK2 cells,CCC(CC)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,1.7e-05,-4.769551078621726
13397403,974042,1572520,Cc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,permeability,17.0,ucm/s,Passive permeability across MDCK2 cells,Cc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O,1.7e-05,-4.769551078621726
13397405,974042,1572530,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,permeability,16.0,ucm/s,Passive permeability across MDCK2 cells,CC(C)Oc1cc(Oc2cnc(C(=O)N(C)C)cn2)cc(-c2nccc(=O)[nH]2)c1,1.6e-05,-4.795880017344075
13397406,974042,1572527,CNS(=O)(=O)c1ccc(Oc2cc(OC(C)C)cc(-c3nccc(=O)[nH]3)c2)cc1,permeability,15.0,ucm/s,Passive permeability across MDCK2 cells,CNS(=O)(=O)c1ccc(Oc2cc(OC(C)C)cc(-c3nccc(=O)[nH]3)c2)cc1,1.4999999999999999e-05,-4.823908740944319
13397408,974042,1572539,Cc1cnc(-c2cc(Oc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@@H](C)CO)c2)[nH]c1=O,permeability,14.0,ucm/s,Passive permeability across MDCK2 cells,Cc1cnc(-c2cc(Oc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@@H](C)CO)c2)[nH]c1=O,1.4e-05,-4.853871964321762
13397409,974042,1572532,CN(C)C(=O)c1ncc(Oc2cc(OC3CCCC3)cc(-c3nccc(=O)[nH]3)c2)cn1,permeability,14.0,ucm/s,Passive permeability across MDCK2 cells,CN(C)C(=O)c1ncc(Oc2cc(OC3CCCC3)cc(-c3nccc(=O)[nH]3)c2)cn1,1.4e-05,-4.853871964321762
